Company,TypeName,Inches,Price,Ram(GB),Cpu(processor),"Gpu(I,N,A)Brand",SSD,HDD,TouchScreen,Ips_display,OS,PPI
HP,Notebook,15.6,11.148752768718731,8,Intel Core i7,Intel,256,0,0,0,Windows,141.21199808219862
Dell,2 in 1 Convertible,13.3,10.70777173269934,8,Intel Core i7,Intel,0,1000,1,1,Windows,165.6321180513006
Lenovo,Notebook,17.3,10.73132994821639,6,Intel Core i7,Nvidia,128,1000,0,0,Windows,106.11306214269258
HP,Notebook,15.6,10.510802297245792,4,Intel Core i3,Intel,128,0,0,0,Windows,100.45466986113652
HP,Ultrabook,14.0,11.254189968552817,8,Intel Core i7,Intel,256,0,0,0,Windows,157.3505121487356
Dell,Notebook,14.0,11.23889064370897,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Razer,Gaming,14.0,12.135793518599822,16,Intel Core i7,Nvidia,1000,0,0,0,Windows,157.3505121487356
Dell,Notebook,15.6,10.742904151497523,4,Intel Core i5,Intel,0,500,0,0,Linux,100.45466986113652
HP,Gaming,17.3,11.219074000897615,8,Intel Core i5,Nvidia,128,1000,0,1,Windows,127.33567457123112
Asus,2 in 1 Convertible,15.6,10.580858947180335,8,Intel Core i5,Intel,0,1000,1,0,Windows,100.45466986113652
Microsoft,Ultrabook,13.5,11.470547260182666,8,Intel Core i7,Intel,256,0,1,0,Windows,200.84255993695703
Acer,Notebook,14.0,9.771618776997505,4,Intel Celeron,Intel,0,0,0,0,Windows,157.3505121487356
Dell,Notebook,15.6,10.647353436437802,8,Intel Core i5,AMD,256,0,0,0,Windows,141.21199808219862
Lenovo,2 in 1 Convertible,13.9,11.49796125761926,16,Intel Core i7,Intel,512,0,1,1,Windows,316.96506044349616
Asus,Ultrabook,15.6,11.116014069333293,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
Asus,Notebook,14.0,9.67600459962282,4,Intel Celeron,Intel,0,0,0,0,Windows,111.93520355955212
Acer,Netbook,11.6,9.84767881570755,4,Intel Celeron,Intel,0,0,0,1,Other,135.0942111925629
Dell,Workstation,15.6,12.000095897837827,16,Other Intel,Nvidia,256,1000,0,0,Windows,282.42399616439724
Lenovo,2 in 1 Convertible,13.3,11.588886005772771,8,Intel Core i7,Intel,512,0,1,1,Windows,165.6321180513006
Dell,Notebook,14.0,11.06979587215689,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Acer,Notebook,15.6,9.783703516212578,4,Intel Celeron,Intel,0,500,0,0,Windows,100.45466986113652
HP,Notebook,14.0,11.29741074002049,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
MSI,Gaming,15.6,11.702152960779438,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.534467797525002,4,Intel Core i3,Intel,128,0,0,0,Windows,141.21199808219862
Toshiba,Notebook,15.6,10.651384247866982,8,Intel Core i5,Intel,128,0,0,0,Windows,100.45466986113652
Asus,Gaming,17.3,10.81931097523836,8,Intel Core i5,Nvidia,128,1000,0,0,Windows,127.33567457123112
Lenovo,Workstation,15.6,11.50120100127367,16,Intel Core i7,Nvidia,512,0,0,0,Windows,141.21199808219862
Dell,Ultrabook,15.6,10.975129468486722,8,Intel Core i5,Intel,256,0,0,1,Windows,141.21199808219862
Samsung,Ultrabook,15.0,11.413356147904066,8,Intel Core i7,Intel,256,0,0,0,Windows,146.86047800548656
Dell,Notebook,15.6,11.197396851520583,8,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,11.116014069333293,8,Intel Core i7,Nvidia,512,0,0,1,Windows,141.21199808219862
MSI,Gaming,15.6,11.470547260182666,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,141.21199808219862
HP,Notebook,13.3,10.490273717104664,4,Intel Core i5,Intel,0,500,0,1,Windows,165.6321180513006
Toshiba,Notebook,15.6,10.925417481232904,8,Intel Core i7,Nvidia,256,0,0,1,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.126163794678414,4,Intel Core i3,Intel,0,1000,0,0,Other,141.21199808219862
Lenovo,2 in 1 Convertible,14.0,11.775314344519382,16,Intel Core i7,Intel,512,0,1,1,Windows,209.8006828649808
Asus,Gaming,15.6,10.882315804880689,8,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.159709917169616,4,Intel Core i3,AMD,256,0,0,0,Linux,141.21199808219862
HP,Ultrabook,13.3,11.56084210487126,8,Intel Core i7,Intel,512,0,0,0,Windows,165.6321180513006
Asus,Gaming,17.3,11.442360501250736,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123112
HP,Netbook,12.5,11.277383368370064,8,Intel Core i7,Intel,512,0,0,0,Windows,176.23257360658386
Dell,Notebook,17.3,10.738290533164012,8,Intel Core i7,AMD,0,1000,0,0,Linux,127.33567457123112
Lenovo,Notebook,15.6,11.557785126252114,8,Intel Core i5,Intel,512,0,0,1,Windows,141.21199808219862
Lenovo,Ultrabook,14.0,11.470547260182666,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
HP,Notebook,15.6,9.669293165034832,4,AMD,AMD,0,500,0,0,Windows,100.45466986113652
Lenovo,Notebook,17.3,10.450993742936223,6,Intel Core i5,Nvidia,0,1000,0,0,Windows,106.11306214269258
Lenovo,Notebook,15.6,10.93172544442196,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Dell,Workstation,15.6,11.64178295189486,8,Intel Core i7,Nvidia,256,0,0,1,Windows,141.21199808219862
Dell,Notebook,15.6,10.776844060703754,16,Intel Core i7,AMD,256,0,0,0,Linux,141.21199808219862
Acer,Notebook,15.6,10.188167121983652,4,Intel Core i3,Intel,0,1000,0,0,Windows,141.21199808219862
HP,Notebook,14.0,11.26789820240601,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Lenovo,Notebook,15.6,9.861637279518702,4,Other Intel,Intel,0,1000,0,0,Other,100.45466986113652
Lenovo,2 in 1 Convertible,13.3,11.551145677789926,8,Intel Core i7,Intel,256,0,1,1,Windows,165.6321180513006
HP,Notebook,14.0,11.061462490597744,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Apple,Ultrabook,13.3,11.596266113070396,8,Intel Core i5,Intel,512,0,0,1,Mac,226.98300468106115
Dell,Notebook,15.6,10.620847035233894,4,Intel Core i5,AMD,0,500,0,0,Windows,100.45466986113652
HP,Notebook,13.3,10.842494310694017,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Dell,Ultrabook,13.3,10.837272366712863,8,Intel Core i7,AMD,256,0,0,1,Windows,165.6321180513006
Asus,Ultrabook,14.0,10.931153634628432,8,Intel Core i7,Intel,256,0,0,0,Windows,157.3505121487356
Asus,2 in 1 Convertible,13.3,11.189329334350775,8,Intel Core i5,Intel,256,0,1,0,Windows,165.6321180513006
Dell,Ultrabook,13.3,11.508719833687696,16,Intel Core i7,Intel,512,0,1,0,Windows,276.053530085501
Dell,Ultrabook,13.3,11.68979217108122,16,Intel Core i7,Intel,512,0,1,0,Windows,276.053530085501
MSI,Gaming,15.6,10.910678521970082,8,Intel Core i5,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,Notebook,14.0,11.047982926769505,8,Intel Core i5,Nvidia,256,0,0,0,Windows,157.3505121487356
HP,Notebook,15.6,10.49618215379083,8,Intel Core i7,Intel,256,0,0,0,Windows,141.21199808219862
Dell,Gaming,17.3,11.89782208458538,16,Intel Core i7,Nvidia,512,1000,0,0,Windows,169.78089942830815
Dell,Notebook,13.3,10.71962021254348,4,Intel Core i3,Intel,0,500,0,0,Windows,117.82653006268644
Dell,Notebook,15.6,10.726662495168894,8,Intel Core i7,Intel,128,1000,0,0,Windows,141.21199808219862
Acer,Notebook,15.6,9.954446791133256,4,AMD,AMD,0,1000,0,0,Windows,100.45466986113652
MSI,Gaming,15.6,11.715790550995315,16,Intel Core i7,Nvidia,256,2000,0,0,Windows,282.42399616439724
HP,Notebook,14.0,10.732493415479688,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Microsoft,Ultrabook,13.5,10.872255357854844,4,Other Intel,Intel,128,0,1,0,Windows,200.84255993695703
Lenovo,Notebook,15.6,10.419692282932576,8,Intel Core i7,Nvidia,0,500,0,0,Other,100.45466986113652
Dell,Notebook,15.6,10.578148918421473,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113652
HP,Notebook,15.6,9.824885806178992,4,Intel Celeron,Intel,0,500,0,0,Windows,100.45466986113652
LG,Ultrabook,15.6,11.715790550995315,8,Intel Core i7,Intel,512,0,0,1,Windows,141.21199808219862
Dell,Gaming,15.6,10.83096982484206,8,Intel Core i5,Nvidia,0,0,0,0,Windows,141.21199808219862
MSI,Gaming,17.3,11.69380197819145,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123112
HP,Notebook,13.3,11.413356147904066,8,Other Intel,Intel,256,0,1,0,Windows,276.053530085501
HP,2 in 1 Convertible,11.6,10.180118788800824,8,Intel Celeron,Intel,0,0,1,0,Other,135.0942111925629
MSI,Gaming,17.3,11.182294337407903,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,127.33567457123112
Microsoft,Ultrabook,13.5,11.17598591917709,8,Intel Core i5,Intel,256,0,1,0,Windows,200.84255993695703
HP,2 in 1 Convertible,13.3,11.470547260182666,4,Intel Core i5,Intel,256,0,1,0,Windows,165.6321180513006
Acer,Notebook,15.6,9.317895278196945,4,Intel Celeron,Intel,16,0,0,0,Other,100.45466986113652
Lenovo,Notebook,14.0,10.370822624347584,8,Intel Core i3,Intel,256,0,0,1,Other,157.3505121487356
Dell,Notebook,15.6,10.034684221813931,4,Intel Core i3,AMD,0,1000,0,0,Linux,141.21199808219862
Acer,Notebook,15.6,9.993667504286536,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113652
Asus,Gaming,17.3,12.241725462844624,32,Intel Core i7,Nvidia,512,1000,0,0,Windows,127.33567457123112
HP,Notebook,15.6,10.65264448747927,8,Intel Core i5,Intel,0,1000,0,0,Windows,141.21199808219862
Asus,Ultrabook,14.0,10.977716980635757,8,Intel Core i7,Intel,256,0,0,0,Windows,157.3505121487356
Dell,Ultrabook,13.3,10.977716980635757,8,Intel Core i5,Intel,256,0,1,0,Linux,276.053530085501
Lenovo,Notebook,17.3,10.167923515707006,4,AMD,AMD,128,0,0,0,Windows,106.11306214269258
Asus,Notebook,17.3,10.310615277730191,4,Intel Core i3,Nvidia,0,1000,0,0,Windows,127.33567457123112
Acer,Notebook,15.6,9.858883414720411,4,Intel Celeron,Intel,0,0,0,1,Other,141.21199808219862
Dell,2 in 1 Convertible,15.6,10.683645110085203,8,Intel Core i7,Intel,0,1000,1,1,Windows,141.21199808219862
Dell,Notebook,15.6,10.23296037890921,4,Intel Core i5,Intel,0,1000,0,0,Linux,100.45466986113652
Acer,Ultrabook,14.0,10.621951541079865,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
Microsoft,Ultrabook,13.5,11.83458800598367,16,Intel Core i7,Intel,512,0,1,0,Windows,200.84255993695703
Dell,Notebook,14.0,10.99575173454406,8,Intel Core i5,Intel,128,0,0,0,Windows,157.3505121487356
Samsung,Notebook,15.6,11.413356147904066,16,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Lenovo,2 in 1 Convertible,14.0,11.803200572598556,16,Intel Core i7,Intel,512,0,1,0,Windows,209.8006828649808
Dell,Notebook,15.6,10.475348066887989,8,Intel Core i3,Intel,256,0,0,0,Windows,100.45466986113652
Asus,Gaming,17.3,11.525170191386666,16,Intel Core i7,Nvidia,128,1000,0,1,Windows,127.33567457123112
Lenovo,Notebook,17.3,10.83096982484206,6,Intel Core i7,Nvidia,128,1000,0,0,Windows,106.11306214269258
Acer,Notebook,15.6,10.274510273088076,4,Intel Core i3,Nvidia,0,1000,0,0,Windows,141.21199808219862
Asus,Notebook,15.6,9.88635767027266,4,Intel Celeron,Intel,0,500,0,0,Windows,100.45466986113652
HP,Notebook,15.6,9.88635767027266,4,AMD,AMD,256,0,0,0,Windows,100.45466986113652
HP,Notebook,15.6,10.403650143697382,8,Intel Core i5,AMD,256,0,0,0,Windows,100.45466986113652
Asus,Notebook,14.0,10.620651995737775,4,Intel Core i3,Intel,256,0,0,0,Windows,157.3505121487356
Lenovo,Notebook,14.0,10.73132994821639,8,Intel Core i7,Nvidia,256,0,0,1,Windows,157.3505121487356
MSI,Gaming,18.4,11.912578515747589,32,Intel Core i7,Nvidia,512,1000,0,0,Windows,119.7232157653423
MSI,Gaming,15.6,11.02220830408089,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.50497986449436,4,Intel Core i3,Intel,0,500,0,0,Windows,141.21199808219862
Acer,Gaming,15.6,10.53941655276426,8,Intel Core i5,Nvidia,0,1000,0,0,Linux,141.21199808219862
HP,Netbook,11.6,9.317895278196945,2,Intel Celeron,Intel,0,0,0,0,Windows,135.0942111925629
Apple,Ultrabook,13.3,11.03061499223515,8,Intel Core i5,Intel,0,0,0,0,Mac,127.67794013309688
Lenovo,Ultrabook,12.5,11.421848531521595,8,Intel Core i7,Intel,256,0,1,1,Windows,176.23257360658386
Toshiba,Notebook,13.3,11.261752740934517,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Dell,Gaming,15.6,10.882315804880689,8,Intel Core i5,Nvidia,0,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,11.853716362735458,32,Intel Core i7,Nvidia,1000,0,1,0,Windows,282.42399616439724
Dell,Notebook,15.6,10.370822624347584,4,Intel Core i5,AMD,0,500,0,0,Windows,100.45466986113652
MSI,Gaming,15.6,11.064804181259648,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
MSI,Gaming,17.3,11.799206957067089,16,Intel Core i7,Nvidia,512,1000,0,0,Windows,127.33567457123112
Fujitsu,Notebook,15.6,10.450993742936223,4,Intel Core i5,Intel,256,0,0,0,Windows,100.45466986113652
HP,Ultrabook,12.5,11.314449160071012,4,Intel Core i5,Intel,0,500,0,0,Windows,176.23257360658386
Toshiba,Notebook,15.6,11.211180167298885,8,Intel Core i7,Intel,256,0,0,1,Windows,141.21199808219862
Microsoft,Ultrabook,13.5,11.508104342010856,8,Intel Core i7,Intel,256,0,1,0,Windows,200.84255993695703
Dell,Notebook,15.6,10.30099467974321,4,Intel Core i3,Intel,0,1000,0,0,Windows,100.45466986113652
Lenovo,Notebook,14.0,11.17598591917709,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
MSI,Gaming,15.6,10.996564630149608,8,Intel Core i5,Nvidia,128,1000,0,0,Windows,141.21199808219862
Asus,Notebook,15.6,10.720679721736714,4,Intel Core i7,Intel,256,0,0,0,Windows,100.45466986113652
HP,2 in 1 Convertible,11.6,10.397183294038651,4,Intel Celeron,Intel,0,0,1,0,Other,135.0942111925629
Asus,Notebook,15.6,11.442360501250736,16,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,17.3,10.227464909398025,8,AMD,AMD,0,1000,0,0,Windows,106.11306214269258
Toshiba,Notebook,15.6,10.732493415479688,8,Intel Core i5,Intel,0,500,0,1,Windows,141.21199808219862
Dell,Notebook,15.6,10.731341589592168,16,Intel Core i7,AMD,0,1000,1,0,Windows,141.21199808219862
Asus,Notebook,17.3,10.767905453702944,8,Intel Core i5,Nvidia,256,500,0,0,Windows,127.33567457123112
Dell,Ultrabook,12.5,11.229102177820836,8,Intel Core i5,Intel,256,0,0,0,Windows,125.36742798669836
HP,Notebook,15.6,9.83063294843456,4,Intel Core i3,Intel,0,500,0,0,Other,141.21199808219862
HP,Notebook,17.3,10.860047678274915,8,Intel Core i5,Nvidia,128,1000,0,0,Windows,127.33567457123112
MSI,Gaming,17.3,11.590859366057948,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123112
Lenovo,Notebook,15.6,10.013431946154272,4,Intel Celeron,Intel,0,500,0,0,Windows,100.45466986113652
Lenovo,2 in 1 Convertible,14.0,11.601341447040118,8,Intel Core i7,Nvidia,512,0,1,1,Windows,157.3505121487356
Lenovo,Notebook,14.0,9.409283029786373,2,Intel Celeron,Intel,0,0,0,0,Windows,111.93520355955212
Acer,Notebook,15.6,10.324700017611931,4,Intel Core i3,Nvidia,256,0,0,0,Windows,141.21199808219862
HP,Ultrabook,12.5,11.064804181259648,8,Intel Core i5,Intel,256,0,0,0,Windows,176.23257360658386
Lenovo,Notebook,15.6,9.989276182274937,4,Intel Core i3,Intel,0,500,0,0,Windows,141.21199808219862
Asus,Notebook,15.6,10.336863503805128,4,Intel Core i5,Nvidia,0,1000,0,0,Other,100.45466986113652
Acer,Notebook,15.6,10.393925962168344,4,Intel Core i5,Nvidia,0,1000,0,1,Windows,141.21199808219862
Lenovo,Notebook,15.6,9.67600459962282,4,AMD,AMD,0,500,0,0,Windows,100.45466986113652
Lenovo,Netbook,11.6,9.555290852218356,4,Intel Celeron,Intel,16,0,0,0,Other,135.0942111925629
Lenovo,2 in 1 Convertible,13.3,11.064804181259648,8,Intel Core i5,Intel,256,0,1,1,Windows,276.053530085501
Dell,Ultrabook,15.6,11.358282600039752,16,Intel Core i7,Intel,768,0,0,0,Windows,141.21199808219862
Lenovo,Notebook,13.3,10.283659467741664,4,Intel Core i3,Intel,128,0,0,1,Windows,165.6321180513006
Apple,Ultrabook,13.3,11.175754549129524,8,Intel Core i5,Intel,128,0,0,1,Mac,226.98300468106115
HP,Notebook,15.6,10.060060439307303,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113652
Asus,Gaming,15.6,11.039464987704202,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
Dell,Notebook,14.0,10.58221121243035,8,Intel Core i3,Intel,128,0,0,0,Windows,111.93520355955212
Samsung,Ultrabook,15.0,11.49796125761926,16,Intel Core i7,Nvidia,256,0,0,0,Windows,146.86047800548656
Acer,Notebook,14.0,10.780175546294757,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
HP,2 in 1 Convertible,13.3,11.706175092295874,8,Intel Core i5,Intel,256,0,1,0,Windows,165.6321180513006
Dell,Notebook,15.6,10.435152442572992,8,Intel Core i5,AMD,0,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,9.70890230312988,4,AMD,AMD,0,500,0,0,Other,100.45466986113652
HP,Notebook,15.6,10.35398720988372,8,Intel Core i5,Intel,128,0,0,0,Windows,100.45466986113652
HP,Notebook,15.6,9.532389087931673,4,Intel Celeron,Intel,0,500,0,0,Other,100.45466986113652
Lenovo,Notebook,14.0,10.729080621774308,8,Intel Core i5,Nvidia,256,0,0,1,Windows,157.3505121487356
Dell,Gaming,17.3,11.98617622657084,16,Intel Core i7,Nvidia,128,1000,0,1,Windows,127.33567457123112
Asus,Gaming,15.6,10.525211768465944,8,AMD,AMD,0,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.126185116412724,8,Intel Core i3,Intel,0,1000,1,0,Windows,100.45466986113652
Dell,Ultrabook,13.3,11.219074000897615,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
HP,Workstation,15.6,11.76667053684216,16,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Asus,2 in 1 Convertible,13.3,10.808592759018332,8,Intel Core i5,Intel,256,0,1,1,Windows,165.6321180513006
Asus,Gaming,17.3,11.470547260182666,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123112
Asus,Gaming,17.3,10.83096982484206,12,Intel Core i7,Nvidia,0,1000,0,0,Linux,127.33567457123112
Dell,Notebook,15.6,10.082583913974387,4,Intel Core i3,AMD,0,1000,0,0,Windows,141.21199808219862
Asus,Notebook,14.0,10.208009042782656,4,Intel Core i3,Intel,128,0,0,0,Windows,111.93520355955212
MSI,Gaming,15.6,11.016797696588752,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Acer,Notebook,15.6,10.283659467741664,6,Intel Core i5,Intel,0,1000,0,0,Windows,100.45466986113652
Asus,Gaming,15.6,11.353319934460009,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,141.21199808219862
Lenovo,Notebook,17.3,9.91309723131456,4,AMD,AMD,0,500,0,0,Windows,106.11306214269258
Lenovo,Notebook,15.6,10.790103923492092,8,Intel Core i5,Intel,256,0,0,1,Windows,141.21199808219862
Lenovo,2 in 1 Convertible,14.0,10.882315804880689,8,Intel Core i5,Intel,256,0,1,0,Windows,157.3505121487356
Lenovo,Notebook,15.6,10.188167121983652,8,Intel Core i3,Nvidia,256,0,0,0,Other,100.45466986113652
Lenovo,Ultrabook,12.5,10.977716980635757,8,Intel Core i5,Intel,180,0,0,1,Windows,125.36742798669836
Asus,Gaming,15.6,10.787906120409612,8,Intel Core i7,Nvidia,256,1000,0,1,Windows,141.21199808219862
Asus,Notebook,15.6,9.592295759601168,4,Intel Celeron,Intel,0,1000,0,0,Linux,100.45466986113652
Chuwi,Notebook,12.3,10.082583913974387,6,Intel Celeron,Intel,0,0,0,1,Windows,267.3384360344031
Acer,Notebook,15.6,9.827763506006608,4,Intel Celeron,Intel,0,1000,0,0,Windows,100.45466986113652
Dell,Ultrabook,15.6,11.144140923496169,8,Intel Core i7,Intel,512,0,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.232212772652003,4,Intel Core i5,Intel,0,1000,1,0,Windows,100.45466986113652
Lenovo,Notebook,17.3,10.523780128994506,8,Intel Core i5,Nvidia,256,0,0,0,Other,106.11306214269258
Lenovo,Notebook,14.0,11.058109595587434,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Lenovo,Ultrabook,14.0,11.600668174471034,8,Intel Core i7,Intel,0,0,0,1,Windows,157.3505121487356
HP,Notebook,13.3,10.60095339424009,4,Intel Core i5,Intel,0,500,0,1,Windows,165.6321180513006
HP,Notebook,14.0,10.85594510841814,4,Intel Core i5,Intel,256,0,0,0,Windows,111.93520355955212
Dell,Ultrabook,13.3,11.254810893751282,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Toshiba,Notebook,15.6,10.167923515707006,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113652
HP,Notebook,15.6,10.765658261746038,8,Intel Core i5,Nvidia,256,0,0,0,Windows,141.21199808219862
HP,Ultrabook,12.5,11.18267988243989,8,Intel Core i7,Intel,256,0,0,0,Windows,176.23257360658386
HP,2 in 1 Convertible,13.3,11.822932862391925,8,Intel Core i7,Intel,256,0,1,0,Windows,165.6321180513006
Toshiba,Ultrabook,13.3,11.912578515747589,32,Intel Core i7,Intel,512,0,1,0,Windows,165.6321180513006
MSI,Gaming,17.3,10.974070668482735,8,Intel Core i5,Nvidia,128,1000,0,0,Windows,127.33567457123112
Dell,Ultrabook,13.3,11.260381938800736,8,Intel Core i7,Intel,256,0,0,0,Windows,165.6321180513006
Lenovo,Ultrabook,14.0,11.397934727218958,12,Intel Core i7,Intel,256,0,0,1,Windows,157.3505121487356
Dell,Notebook,15.6,11.009948956147635,16,Intel Core i7,AMD,256,2000,0,0,Windows,141.21199808219862
Acer,2 in 1 Convertible,13.3,10.510802297245792,8,Intel Core i5,Intel,256,0,1,1,Windows,165.6321180513006
Huawei,Ultrabook,13.0,11.288114524334732,8,Intel Core i7,Intel,512,0,0,1,Windows,199.69207064108247
Dell,Notebook,15.6,10.56586207442882,8,Intel Core i5,AMD,256,0,0,0,Windows,141.21199808219862
Acer,Ultrabook,14.0,10.760018088869778,8,Intel Core i7,Intel,256,0,0,1,Windows,157.3505121487356
Lenovo,Notebook,13.3,10.575431525444971,4,Intel Core i3,Intel,180,0,0,1,Windows,165.6321180513006
Lenovo,Notebook,15.6,10.50497986449436,8,Intel Core i7,Nvidia,0,1000,0,0,Other,141.21199808219862
HP,Notebook,15.6,11.626842862666368,8,Intel Core i5,Intel,256,500,0,0,Windows,141.21199808219862
Dell,Notebook,17.3,11.320925866649002,16,Intel Core i7,Nvidia,512,0,1,0,Windows,127.33567457123112
Dell,Gaming,15.6,11.288114524334732,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,141.21199808219862
HP,Workstation,17.3,11.529366637136484,8,Intel Core i7,Nvidia,0,500,0,0,Windows,127.33567457123112
MSI,Gaming,15.6,11.144911042902732,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
MSI,Gaming,14.0,11.45373072039192,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,157.3505121487356
Lenovo,Notebook,15.6,9.816202683605532,4,Other Intel,Intel,0,500,0,0,Windows,141.21199808219862
MSI,Gaming,14.0,11.520422094890591,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,157.3505121487356
Lenovo,Notebook,15.6,10.267130165790451,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113652
Asus,Notebook,15.6,9.70890230312988,4,Other Intel,Intel,0,1000,0,0,Windows,100.45466986113652
Chuwi,Notebook,15.6,9.49261223560568,4,Other Intel,Intel,0,0,0,0,Windows,141.21199808219862
HP,Gaming,17.3,11.413356147904066,12,Intel Core i7,Nvidia,0,1000,0,1,Windows,127.33567457123112
HP,Ultrabook,15.6,10.46628456073464,8,Intel Core i7,Intel,256,0,0,0,Windows,141.21199808219862
Dell,2 in 1 Convertible,13.3,10.46628456073464,8,Intel Core i5,Intel,0,1000,1,0,Windows,165.6321180513006
Dell,Gaming,15.6,10.977716980635757,16,Intel Core i7,Nvidia,128,1000,1,1,Windows,282.42399616439724
Asus,Ultrabook,13.3,10.908984051962848,8,Intel Core i5,Nvidia,512,0,0,1,Windows,165.6321180513006
Dell,Notebook,15.6,10.639970046582542,8,Intel Core i5,AMD,0,1000,0,0,Windows,100.45466986113652
Dell,Notebook,17.3,10.964896292206694,8,Intel Core i5,AMD,128,1000,0,0,Windows,127.33567457123112
Acer,Notebook,14.0,9.83063294843456,4,Intel Celeron,Intel,0,0,0,0,Other,111.93520355955212
Asus,Gaming,17.3,11.155242401621267,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,127.33567457123112
Lenovo,Notebook,14.0,10.977716980635757,8,Intel Core i5,Nvidia,256,0,0,1,Windows,157.3505121487356
Lenovo,Notebook,15.6,9.672654512737536,4,AMD,AMD,0,500,0,0,Windows,100.45466986113652
Dell,Notebook,15.6,10.862092668762644,8,Intel Core i7,AMD,128,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.312386757378574,8,Intel Core i5,AMD,0,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.826745953725876,8,Intel Core i5,Intel,128,0,0,0,Windows,141.21199808219862
Lenovo,Gaming,15.6,11.288114524334732,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,141.21199808219862
HP,Gaming,15.6,10.977716980635757,8,Intel Core i7,Nvidia,128,1000,0,1,Windows,141.21199808219862
HP,Ultrabook,15.6,10.188167121983652,4,AMD,AMD,256,0,0,0,Windows,141.21199808219862
Asus,Gaming,17.3,11.76667053684216,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123112
Acer,Notebook,15.6,10.082583913974387,4,Intel Core i3,Intel,128,0,0,0,Windows,100.45466986113652
Lenovo,Notebook,15.6,10.188167121983652,8,Intel Core i3,Nvidia,0,1000,0,0,Other,141.21199808219862
Lenovo,Gaming,17.3,11.894913580522502,16,Intel Core i7,Nvidia,256,0,0,1,Windows,127.33567457123112
Lenovo,2 in 1 Convertible,15.6,10.841452101115571,8,Intel Core i5,AMD,256,0,1,0,Windows,141.21199808219862
